9,21,3.9,2017-02-18 19:45:00,2017-02-18 19:45:00
9,22,6.8,2017-02-18 19:45:00,2017-02-18 19:45:00
9,23,13.4,2017-02-18 19:45:00,2017-02-18 19:45:00
9,24,11.1,2017-02-18 19:45:00,2017-02-18 19:45:00
9,25,12.9,2017-02-18 19:45:00,2017-02-18 19:45:00
9,26,1.7,2017-02-18 19:45:00,2017-02-18 19:45:00
10,1,8.5,2017-02-18 19:45:00,2017-02-18 19:45:00
10,2,9.1,2017-02-18 19:45:00,2017-02-18 19:45:00
10,3,7.3,2017-02-18 19:45:00,2017-02-18 19:45:00
10,4,10.3,2017-02-18 19:45:00,2017-02-18 19:45:00
10,5,3.8,2017-02-18 19:45:00,2017-02-18 19:45:00
10,6,11.3,2017-02-18 19:45:00,2017-02-18 19:45:00
10,7,10.3,2017-02-18 19:45:00,2017-02-18 19:45:00
10,8,7.9,2017-02-18 19:45:00,2017-02-18 19:45:00
10,9,4.8,2017-02-18 19:45:00,2017-02-18 19:45:00
10,10,0,2017-02-18 19:45:00,2017-02-18 19:45:00
10,11,6.4,2017-02-18 19:45:00,2017-02-18 19:45:00
10,12,4.4,2017-02-18 19:45:00,2017-02-18 19:45:00
10,13,123,2017-02-18 19:45:00,2017-02-18 19:45:00
10,14,8.9,2017-02-18 19:45:00,2017-02-18 19:45:00
10,15,16.2,2017-02-18 19:45:00,2017-02-18 19:45:00
10,16,43.9,2017-02-18 19:45:00,2017-02-18 19:45:00
10,17,4.7,2017-02-18 19:45:00,2017-02-18 19:45:00
10,18,10.9,2017-02-18 19:45:00,2017-02-18 19:45:00
10,19,17.9,2017-02-18 19:45:00,2017-02-18 19:45:00
10,20,7.4,2017-02-18 19:45:00,2017-02-18 19:45:00
10,21,6.8,2017-02-18 19:45:00,2017-02-18 19:45:00
10,22,5,2017-02-18 19:45:00,2017-02-18 19:45:00
10,23,16.7,2017-02-18 19:45:00,2017-02-18 19:45:00
10,24,14.4,2017-02-18 19:45:00,2017-02-18 19:45:00
10,25,15.3,2017-02-18 19:45:00,2017-02-18 19:45:00
10,26,5.9,2017-02-18 19:45:00,2017-02-18 19:45:00
11,1,9.1,2017-02-18 19:45:00,2017-02-18 19:45:00
11,2,4.9,2017-02-18 19:45:00,2017-02-18 19:45:00
11,3,4.4,2017-02-18 19:45:00,2017-02-18 19:45:00
11,4,6.9,2017-02-18 19:45:00,2017-02-18 19:45:00
11,5,5.9,2017-02-18 19:45:00,2017-02-18 19:45:00
11,6,7.4,2017-02-18 19:45:00,2017-02-18 19:45:00
11,7,6.1,2017-02-18 19:45:00,2017-02-18 19:45:00
11,8,2.8,2017-02-18 19:45:00,2017-02-18 19:45:00
11,9,1.6,2017-02-18 19:45:00,2017-02-18 19:45:00
11,10,4.3,2017-02-18 19:45:00,2017-02-18 19:45:00
